참여자수,댓글수,댓글
['(참여 37428)'],"['3,248']","['이야 주모! 오늘 쿠키맛 왜이리 조아? 껄껄껄 조미료라도 탔나 그려? 허허허허 !!', '마지막만 저렇고 다음화에 목 붙어있음ㅋㅋㅋㅋㅋㅋ', '사패천 :흐~~~뭇', '저승에서 파천신군이랑 사패천이 서로 사이다로 건배하고 있겠네', '작가가 정신차린게아니고 스토리를 애초에 이렇게만든거지;', '정말 강룡 본질은 극악무도한 싸이코인건가...ㄷㄷ', '사부님이 원하는 복수는 살인이 아니었고 용이가 선택한것같네요 배신자들을 죽인다는건 파천신군은 패도의 추구함에있어 무림에 적을두지않는 자들과 무고한사람들에게 최대한 해를끼치지않았다고 그것이 진정한 패도라고했죠 저번편과 들개무리 마지막편에서 용이에게 이길이 맞지않다고한게 너무착해서가아니라 생명을 죽이는것에 망설임이없는 용이에게 맞지않는걸로 해석될수도 있겠네요', ""파천신군: 저런 '잡객' 하나 상대 못하느냐!"", '강룡의 본질이 왜 싸이코에요옛날부터 선한 모습이 계속 강조 됬는데그냥 멘탈이 터진거같은데', '사패천 재평가 들어가자', '이제 두놈 죽고 다섯 남으니 오곡밥이라고 부름 되겠네 ㅎ', '우리 아가리파이터 양조장이 이걸 봐야되는데...', '각성전 : 창잽이한테 일방적으로 밀림각성후 : 싹ㅡ둑대체 이때까지 얼마나 봐주고 있었던거야.. 차이가..', '그냥 싹뚝 잘라버리넼ㅋㅋㅋㅋㅋㅋㅋ', '나... 팬티갈아입고올게...']"
['(참여 35356)'],"['1,452']","['백마곡 입구는 매번 누가 짓는거냐', '예전에 용이한테 한번 털리고 나서 초고수 대처방안이라도 만들었나보네 ㅋㅋㅋ 용이는 사람도 안 죽이고 훌륭한 예행연습이었음', '성장형 괴물 당간이 출동한다 긴장타라', '재미난게 뭐냐면, 강룡이 힘을 봉인했을 때, 백마곡 5편쯤에 저 강물에 파도를 일으켰는데, 그 헤일수준의 파도가 저기 집이 있는 지역까지 넘어갔습니다. 제가 보기엔 저 친구들은 강룡한테 쨉도 안된다는 것...', '성장중인 괴물정도면 칠살이들 한두놈 정도는 상대하지 못하려낭...', '기경팔맥 봉인한 상태에서 백마곡 초토화 시킨 용이는 얼마나 강한거야?', '강룡보고 성장중인 괴물은 완성돼있는 괴물을 이길 수 없다 어쩌고했는데 당간이 그뒤에 바로 발리는바람에 당간이 성장중인 괴물 취급을 받고있죠 ㅋㅋ', '진짜 고수가 전세계 1위 웹툰이다.', '확실히 백마곡은 다른곳이랑 다르네', '근데 백마곡에 적호랑 청사라는 애들은 언제 나옴?', '그런데 혈비가 월매나 쎈지는 몰겠지만 혈비 환사놈 칠살이들 가지고강룡 도겸 소진홍 백마곡주 성장중인 괴물 우복 거기다 예린이 까지 이길수있으려나....거기다 만약이라도 가령이 다치면 구휘 할배까지 나설꺼고....', '오늘도 잘 봤습니다. 천곡칠살 애들도 매력적인 케릭터들이네요.', '혈비가 사패천을 감시하라고 천곡칠살 무명에게 명했고그 과정에서 무명이 암존에게 잡혔던거임그걸 토대로 혈비 환사 막사평은 천곡칠살을 잡을정도니 암존이 상당히 강하다고 생각했는데예상외로 암존이 그것보다 훨씬 강했던거지그래서 막사평이 강룡의 강함을 느끼고 놀랐던거고무명이 암존에게 붙잡혔던 독사라고 해도 이상할 건 없음', '강룡이가 안나오네 몇주째....우리의 주인공은 뭐하고있으려나?ㅎ', '백마곡: 한 번 당해보니 요령이 생겼어요.']"
['(참여 37479)'],"['1,555']","['여윾시 강룡이 색시로는 예린이라니까~~~', '사천왕중 후드뒤집어쓴얘가 막사평을이용해 강룡에게 환술을걸어서 잡으려고했지만 송예린이 눈치채 환술을 깨버린거같네양', '교룡갑을 통해서 환사가 육신을 지배할수있는데 저건 파천신군의 과거가 아니라 환사임', '환술을 통해 스승에대한 마음의 빈틈을 만들어 용이를 그대로 잠식시키려 하였으나....눈빛 한방에 종결', '교룡갑을 통해서 어딘가에 있는 환사가 환술을 건것 같은데 예린이가 간파하고 도와주네요~마지막 환술파괴장면은 용비의 필살기 구룡아 같은 연출이네요 ! 최고입니다!!', '예린이 히로인 확정인듯', '양정학이 의지가 한쪽으로만 작용하는 사람일 수록 환술에 취약하다고 했죠. 소진홍한테 한 말이지만 실은 오랫동안 사부만 바라보고 산 용이한테도 해당되는 말일듯 하네요. 근데 그걸 예린이가 보완해주고...서로가 서로의 부족한 점을 메워주는 이 아름다운 관계!', '파천신군이 폭군일리가 없는게 사패천이랑 싸울당시사패천 몸이 정상이 아니라면서 다음에 몸 회복하고 싸우자고 햇엇음 이걸로 볼때 파천신군은 성격이 포악하고 얍삽한 성격은 아니라는 증거 살겁에 후회한다는건 자신이 그자리에 오기까지 자기땜에 희생당한 수많은 희생양들때문인듯', '거리가 얼만데 저걸 눈치채고 도와줘 ㄷㄷ', '파천신군의 학살을 막기 위해 누구보다 앞장 서서 무릎 꿇고 비는 모습을 보니 어쩌면 막사평은 편법에 심취했다는 평을 들었을지언정 생각보다 나쁘지 않은 놈이었고 처음엔 그저 고를 치료용으로 활용하다가 환사가 수작을 부린 교룡갑을 쓴 뒤로 사람 목숨을 파리 취급할 정도로 사악해진 것이 아닐까요? 만약 그렇다면 환사는 진짜 개x놈일듯', '파천이 폭군이었다고 단정하시는분들... 이전의 파천의 모습은 저렇지 않았습니다. 반대로 너무 온화한 군주었기에 폭군을 바랬던 사천왕들이 배신하지 않았을까요? 귀영이 후회한 이유도 그렇구요.', '금 시점에서 궁금한점1.도겸은 어디에있는가?지금 어디에도 도겸은 안보이는데 어느세력한테 잡혀간걸까..백마곡?아니면 다른세력?2.파천신군의 인성패왕 파천신군으로 불리는데 확실히 무고한 사람을 많이죽였을거같은데 막상 사패천이랑 만났을땐 너무나 다른사람처럼보인다.3.양정학의 근황얘는 가오복이랑 떠난후 보이지가않는다. 전 백마곡주와 연결이 되는 인물인데 전 백마곡주가 고 에 중독되 이지경이됬는데 양정학은 무엇을하고있는지..', '막사평은 자아 없이 환사에게 조종만 당했다고 볼 수 없는게 전 화에 강룡이 막사평을 도발 할 때 욱 하는 반응을 보면 막사평 자아는 분명 있었다고 봅니다.', '마지막에 망토 쓴 놈은 사천왕 중에 환사 같네요. 환술을 쓰는거 보니', '중간에 말리던 대머리는 귀영인듯']"
['(참여 39679)'],"['3,872']","['고독이 이렇게 무섭습니다. 빨리 빨리 솔로 탈출부터 하세요.', '저 가면쓴 새끼 설명충이네 ㅋㅋㅋ 대사가 거의 다른 사람 기술 설명하는거야', '난 안다. 저렇게 수건같은걸로 맞으면 조낸아프다는걸', '베댓 뭔소리여 진가령 구휘 외손녀라고 나온지가 언젠데 ㅋㅋㅋㅋ', '가령이 겁나 이쁘네... 화내는데 왜 더 이뻐 보이지...', '막사평 베트남 사람이구나 ..', '배댓들 뭔소린지 모르것다. 구휘 외손녀면 어떻게 홍예몽과 엮일 수 있냐? 자꾸 홍예몽을 가져다 붙이는데, 홍예몽은 진가령과 전혀 연관이 없는거 같다. 다만 구휘의 딸이 홍예몽의 뒤를 이어 여제를 칭호를 받았고, 그걸 다시 진가령이 받았다는 해석이 맞다. 무슨 구휘가 홍예몽 동생과 결혼을 했다는 어처구니 없는 소리를 자꾸 지껄이는지 모르것네.', '과거 용비불패에서 열두존자에서 정파 오무제 중 한명이였던 홍예몽은 빙옥선제 라고 불리었죠 백옥무제 이름도 상당히 비슷하고 예전부터 많은 분들이 말씀하셨던 지금의 백마곡은 빙옥선제 홍예몽이 단주 로 있던 적혈단 과 성격이 아주 흡사하죠구휘가 홍예몽 동생과 결혼하고 그딸이 전 백마곡주(가령엄마) 그리고 가령 맞는거 같은데요..?', '암존님 오늘따라 그립습니다...꽃이 지고 난 뒤에야 봄인줄 알았습니다...', '근데 딸이 저정도인데 엄마는 어떻게 납치한거냐? ㅋㅋㅋ', ""다들 '구 무림의 적통을 이은 모친' 을 이상하게해석하시네. 저 말을 한 시점에서 진가령은 용비불패 3세대입니다. 홍예몽은 '구 무림' 당사자고, '구 무림의 적통을 이은 모친'은 그 자식세대. 즉 2세대가 되죠. 그 모친의 딸내미이니 손녀뻘, 즉 구휘의 외손녀라 해도 이상하지 않습니다. 구휘가 홍예몽 동생과 결혼해서(그래야 적혈단이 백마곡의 전신인게 말이 됨)낳은 딸(진가령 엄마)이 빙옥선제 이후에 '여제'라고 불릴만한 힘을 가졌고 이후 진가령에게 이어졌다는 말이죠..."", '엥...고독이 그 고독이여??? 그럼 난 언제 폭발하는겨...', '답답한 소리들 하시네... 구 무림의 적통을 이은 모친이라는 말이 어떻게 홍예몽이랑 관련이 있다고만 생각하시는지? 구휘는 구 무림의 한축 아님?구 무림의 적통을 이은 모친 = 엄마가 구 무림 사천왕 구휘의 딸이라는걸 가리킴 (홍예몽이고 나발이고 구휘 딸이라는것 만으로 구 무림 적통 성립)무림 여제 칭호 = 구휘의 피를 이어받은 엄마가 압도적인 강함으로 얻은 칭호여제 칭호 숭계 = 엄마가 백마곡 1대 곡주이고 이어서 가령이 2대 곡주백마곡 = 뜬금 없이 적혈단이 아니고 구휘의 사흑련이 전신일 가능성이 훨씬 높음 무슨 여걸이면 다 홍예몽 핏줄이고 적혈단 전신인지..', '몇몇 베플 반박 댓글. 1.구 무림의 적통을 이은 모친(할머니의 뒤를 이은) 으로부터 무림여제의 칭호를 승계한(어머니가 여제). 즉 구무림의 용비불패세대는 조부세대. 2. 왜 홍예몽을 갖다 붙히냐면 용비불패외전에 나온 홍예몽 여동생(홍예린)이 있음. 그리고 진가령이 쓰는 기술이 홍예몽과 같음(천풍선). 2-2. 백마곡의 업무는 정보조사(적혈단)와 암살(사흑련) 2-3.홍예몽이 적혈단주 경질이후 동생이 적혈단주가 되는데, 성격이 차도녀임. 내꺼한텐 따뜻하지만 내꺼아닌거엔 칼같다고 함. 진가령 어머니 성격이 딱 구술로 표현된 홍예린 성격.', '수건으로 패는 우리 엄마도 같은 문파였구만... 어쩐지 내공실린 수건이 매섭더라니...']"
['(참여 48509)'],"['2,888']","['이기기도 힘들고 ㅋㅋㅋㅋ 진다는생각은 일절없는데 도겸혼자 기분좋아함 ㅋㅋㅋㅋㅋ', '한국인의 생각해볼께는 거절의 의미입니다 여러뷴 아시져,???', '예린이 질투귀엽네', '백마곡주 아까 거기 같이가볼래라는 말은 결혼하잔말 아닌가', '백마곡주 머리 묶은거랑 내린거 갭이 큰듯ㅋㅋㅋ 묶은게 훨씬 어려보임', '강룡이가 싸웠던 적들의 특징은 정신승리인가..?', '소처럼 그리시오개처럼 결제할테니', '뜬금없디만 백마곡주 의자 정말 푹신해보여서 저기 눕고싶다 ㅋㅋ', '진짜 좌 진홍 우 도겸으로 씹어먹고 다니게 되는거 아니냐..', '강룡있던곳이 구휘있던곳이고 구휘는 백마곡주 할아버지. 같이가자는뜻은 사위소개하러간다는 뜻입니다^^ 강룡 여기저기 플래그를... 예린이 곡주 도겸여동생이 있군요 ㅎㅎ', '야이... 이거 전개가 갑자기 급하게 진행될듯 합니다 스릴 있네요 막사평이 이미 백마곡주가 왜 찾고 있는지 알고있고 관계에 대한 미묘한 흐름도 눈치채고 있는듯하네요 이렇게 대놓고 찾아온걸 보면...마지막에 백마곡주의 말한마디에 느낌은 이미 백마곡과는 대립각을 세울듯하구요대사형 막사평 환사 괴물3명이 이끄는조직과 강룡이 어떻게 전개가 될지 굉장히 기대됩니다....', '무협만화가 이렇게 전개빠르고 질질안끄는데 재미까지있어서 진짜 최고입니다...', '백마곡주는 용이한테 마음이 있구만♥', '강룡한테 죽는가 싶었는데 천잔왕 구휘한테 죽겠네??', '연놈같은 일진미화에 순위가 밀릴일이없는데...더올라가시죠 작가님!']"
['(참여 43120)'],"['2,413']","['돌로 머리 맞춘 노인이 진짜 귀영인듯..내공고수가 피가 나자나요,', '용아 결제할 수 있겠느냐? 네사부님!', '원한을 갚기엔 상대가 너무도 많은 사람들의 희망이 되어버렸네요...', '귀영 원래 배신 자체를 안 한게 아닐까? 그런데 뜻하지 않게 배신자들과 섞여서 자신도 모른채 배신을 해버리고, 결국 나중에서야 귀영은 자기가 배신 한 것을 알아차리고 다른놈들을 죽이고 상처를 입게된더. 그러나 죄책감은 씻기질 않고 나중에 만날 패왕의 후계자에게 목숨을 내놓는다. 뭔가 아다리가 맞아 떨어지는 느낌이다', '과연 무엇이 선악인가?.. 개인의 상황에 따라 선악은 바뀌고 선이라 생각한 선택이 악이 될 수 도 있는 용이의 입장에 한탄할뿐입니다.', '돌맹이 나올 때 무공쓰는 줄 알았네;;;', '용이가 최대 난관에 빠진거같다.. 귀영을죽여서 다른 사람들의 복수대상이되던지 아니면 죽이지않고 멈추던지..근데 스토리상 죽일거같다', ""저 스승님의 목소리는 아마도 강룡 자신이 멋대로 스승님이 자기한테 복수하라는 말을 하는것처럼 '착각'하고 있는건 아닐까요?실제로 스승이였던 독고룡은 강룡을 가르치는 동안 계속해서 자신의 복수를 해달라고 부탁합니다.하지만 결국 죽기직전에는 자신의 과거가 올바른 길이 아니였다는 것을 깨닫고 강룡에게 절대로 자신의 복수를 하지말라고 하죠.게다가 귀신을 보는 능력이 있는 예린이는 독고룡의 영혼과 대화를 하는듯한 장면이 나오는데 여기서 독고룡이 예린에게 가지 못하게 말려달라고 부탁하는듯한 묘사가 나오죠.이를 볼때 실제 독고룡은 강룡이 자신의 복수를 하지 않길 바라지만 강룡은 소중한 스승님을 해하고 죽음까지 몰고간 자들에게 복수하겠다는 생각이 점점 커져서 결국 철사자 도겸처럼 자기 자신에게 스승님이 복수를 해달라는 식으로 계속 말하는게 아닐까요"", '사부님귀신이 이제 복수필요없다고 여자얘한테 말리라고하지않았나?', ""'전음'이라고 하는 무공의 일종이다. 음파의 파동을 쏴서 자신이 원하는 상대만 들을수 있게 이야기 하는것이다. 텔레파시와 비슷하다면 비슷할수도 있는데 전음을 보낸 상대를 월등히 뛰어넘는 고수라면 전음을 가로채서 들을수도 있고 목표물에게 가는 전음을 차단할수도 있다."", '35화에서 가우복이 말한 상황이 지금 벌어진듯 합니다.선택의 갈림길에서 어떤 선택을 하든후회할 일이 생긴다면 그곳에서 그냥 도망치라고...지금이 그 상황 같네요날카롭죠.', ""귀영이 과거에 배신을 했었느냐 안 했었느냐가 중요한건 아닌 것 같습니다. 귀영이 원래 배신 자체를 안하지 않았을까는 독자들의 희망일 뿐인 것이고, 귀영이 배신을 했건 안 했건간에 지금의 그가 사람들의 희망이 되고 용서를 구하려는 행위 그 자체가 중요한 거죠. 과거에 그의 배신행위에 대한 고의여부가 그에게 동정심을 갖게 하는 일이 될수는 있지만 '저렇게 착한 이가 그랬을리가 없어'라는 심리가 독자들에게도 생기고 있는 모양이네요. 개과천선한 현재와 미래의 가능성이 과거를 덮어줄 수 있는가에 대한 생각이 드는 편이었습니다. 용이가 그를 용서할 수 있을지 참 궁금합니다."", '이작품은 이상하게 볼때마다 돈이 나가네 원래 그런건가요??', '그래도 여기 독자들은 좀 나이가 있어서 그런지 베댓들의 수준이 있다..', '근데 난 그래..생각해보니까..어린애한테 사람죽이라고 기술가르쳐주고 자기의 복수를 대신하라고 증오를 심어줬잖아..자기랑 상관도 없는사람한테 증오심을 품고..뭔가 안타깝네']"
['(참여 49753)'],"['5,443']","['파천결제신공', '용이 죽으면 인터넷 시작페이지를 네이버에서 다음으로 바꿀꺼에요 작가님', '여보. 일어나는지 안 일어나는지만 볼게.', '아;; 죽은척 하려 그랬는데...', '아이씨 그냥 아주 결제하라고 협박을하시네 아주', '이거 담편 결제 어떻게 하는거냐? 형 나이 40 첨 결제한다.', '나 : 엄마 일어나는지만볼게요 엄마 : 일어나더라', '40이면 형아닌데요?', '내나이 74년생 44세.. 나도 결제한다.. 용비불패를 28세에 봤다..', '자는 척 하는 것도 힘드네....에구구구...일어나야지 ㅋ', '같은 노인들이라 할지라도 박사모와 어찌저리 다른지...존경!', '수 많은 사람들에게 원거리로 파천결제신공을 펼치는 작가님이 진정한 고수', '난 41세의 아줌마. 결재햐서 봤다. 더보고싶은데 미리보기 3편뿐 ㅜㅜ나중에 아들이랑 같이 웹툰봐야지. 지금은 남편이랑 ㅎ아 삼주를 어떻게 기다리나~ 우리 용이를', '저 얼굴 가리고 떠드는 샛기 스피드왜건아님?설명 씹오졌고', '와ㅈㄴ잘끊어']"
['(참여 44588)'],"['4,233']","['강룡 : 이럴려고 봐줬나.. 자괴감들고 괴로워..', '집이 불타는걸 보니 불꽃색이 두개로 나뉘네요. 바깥쪽은 붉은색인데 이는 겉불꽃(surface flame)이라고 하며 산소유입량이 많아 완전연소에 가까운 연소를 일으키기 때문에 다른 곳보다 온도가 높습니다.안쪽은 속불꽃(inner flame)이라고 하며 보통 연소체가 가스(버너 등)일때는 파란색, 양초등 기타대부분의 상황에서는 주황색을 띄지만 이번화에서는 하얀.. 하야.. 하야하라..!!', '고수 연재 시작하고 처음으로 강룡 쳐맞은거 아니냐?', '역시 고수.... 오늘 분량도 쩔어~!!!!', '강룡은 항상 할머니한테 쳐맞았습니다.처음 맞은거아님.', '아이들 : 이러려고 키워졌나... 자괴감 들고 괴로워...', '그게 최순이에요? 확siri해요?', '할머니한테는 싸맞은거고 쳐맞은건 이번화가 첨입니다', '베뎃님 아닙니다 강룡은 2화에서 이미 동전으로 한번 쳐맞았습니다', '62화지나는동안 주인공이 정타로 맞은건 처음아님????????', '와씨 수능 하루 와씨 그래도고수는보고잔다', '매회 감탄하며 보는데 진짜 대단한 작품이다.공ㅇ.jpg 웹툰이 상위권까지 올라온 것 보면 순위는 큰 의미가 없다는건 알겠지만 장르가 장르이다보니 아예 시도조차 안한 사람들이 있어서 그렇지 한 번 보면 계속 보게 될듯.9.98 평점이 이해가 안가는건 처음.', '분량이 아무리 많아도 초고속으로 읽어지니 고수가 완결 날 때까진 매주 괴로울 듯.. 내가 이러려고 고수를 보기 시작했나 자괴감이 들고 괴로워..', '처음 맞은거 아닙니다. 만두집 주인 할매한테 맞은적 있습니다.', '배댓님 아니죠 만둣집 할멈한테 몇다룰 맞았는데']"
['(참여 61906)'],"['5,427']","['환골탈태에 기억도 찾아줘 이 정도 은혜를 어찌 갚을꺼냐 도겸아', '생존력 나락급인데...', '그럼 지금까지 겸이의 몸을 조종하던 것은 죽은 형이 아니라 사실 겸이의 본성이네요. 겸의 본성은 형을 동경하던 마음에 스스로를 형으로 인식하고 있었던 거고, 형을 죽였던 죄책감에 숙부가 형을 죽였던 것처럼 기억을 스스로 꾸며내어 그 죄책감이 숙부를 향한 살의로 바뀌었던 것 같네요.', '형제 둘다 이중인격, 형이 대련을 통해 아버지에게 죽으려 했지만 동생은 형이 대련을 통해 아버지를 죽이려 한다는것으로 오해하고 숙부가 얻어 놓은 독으로 형을 독살함, 그 뒤 형을 독살한건 자기가 아니고 숙부가 죽였다는 걸로 생각하여 죄책감을 피함', '10점보다 높은 점수가 필요합니다', '겸이의 어렸을때는 이중인격이 아니었으나 형을 독살한 순간 현실을 도피하기 위해 숙부를 살인자로 생각하며 이중인격이 시작됬을것으로 추정. 형은 겸이가 스스로 강해져서 미쳐가는 자신을 막아주기를 원했지만 독살이었더라도 자신을 막아주었기 때문에 만족하며 죽었음. 겸이는 형을 너무 동경했기 때문에 이중인격이 되었어도 형과 비슷한 선한 인격과 광기의 인격으로 나뉘고, 광기의 인격이 미쳤었던 형이 되버린걸로 보입니다.', '복선 개쩜..47화에서 예린이가 ""원귀에 씌인것도 아니고 뭐지 이건""이라는건 이런 의미였구나..', '역시 고수는 네이버 웹툰 역대급 명작이다', '무협충이라면 느낄 것이다. 주인공이 대적해야 할 상대의 조직이 얼마나 거대하고, 또한 얼마나 강하길래 저리도 무지막지하게 강한 자들을 주인공의 인연으로 엮는단 말인가...???? 지금까지 주인공과 싸운자들 모두다 주인공의 손발이 되어줄 자들이다.', '정말이지 고수라는 만화는 죽어가는 만화세계에 희망을 보게합니다.많은분들이 노력하였지만... 어떤분은 게임으로 어떤분은 일본으로 어떤분은... 멀리 떠나시는게 참... 마음이 아팟는데... 많이 힘드시고 많이 어려우시지만 꼭 다시 한번 만화세계에 희망을 보고싶습니다고수가 애니화 되고 원피스, 드래곤볼 작가님처럼 성공하셔서... 제 자식들과 같이 외국에서 애니를 보고싶습니다.작가님들에게 다시한번 감사드립니다.ㅋㅋㅋ그래서 전 오늘도 유료 결제합니다. 건강 조심하십시요!!!', '작가님의 지진에서 살아남기 덕분에 살아남았습니다.', '베댓들 말씀 다 맞지만, 제생각은 거기에 원래 숙부도 나쁜인간이었을 가능성이 농후합니다. 그 독은 어디에 사용하려 들여놓은것이며, 도겸의 어머니 또한 아마 숙부가 일을 벌였을 공산이 큽니다. 그걸 도겸의 형이 알았을 것이고 그때부터..폭주한게 아닐까? 싶은 생각입니다. 또한 독은 웬지 자신의 형인 풍진방주를 죽이기 위한 독이었을 것이고 풍진방의 방주, 방모를 죽임으로서 자신이 자연스럽게 풍진방을 차지할 계획이 아니었을까?싶습니다. 지금 풍진방주가 주화입마에 빠진것도 아마 숙부의 모종의 계략이 있지 않았을까?하는 개인적인 생각입니다.결론은 숙부도 악인이라는 이야기죠', '근데 형이 너무 잘생겼어... 유전자 몰빵...', '2일만 2일만 버티면 되', '와 정말 삼일전에 고수를 첨알아서 이틀동안 정주행했습니다 진짜 홀린듯이 봤네요... 스토리 작화 연출 모두 정말 완벽하네요... 작가님 힘내셔서 끝까지 재밋는 만화 잘 연재해주시길 바랍니다']"
['(참여 47879)'],"['12,119']","[""언제 내말이 틀린적 있는가? 라고 와'저자'만큼 은 믿지말라고 대사가 나왔는데이를보게 되면 이중인격 이라고 볼수 있습니다빙의는 아니라는 말이 되지요자신의 기력과 의지력이 약에의해서 약해져서 또하나의 자아가 나와 현재있는 자아에게 말을 거는그런장면들이 나온걸로 판명되구요 이게 정확하다고 할수있는 이유가오래 전부터 라는 단어를 썼기에 입니다.물론 영체가 오래 따라다닐수는 있지만고수만큼은 아니지만 무공을 배운자에게 귀체가 따라다닌다기보다 또하나의 자아가 있다고 보는게 더 맞는거같네요이중인격이라는 것은 하나의 몸속에 여러개의 자아가있다는 것이구요 , 빙의는 귀체(귀신의혼) 이 살아있는 영체에 들어가는것을 말합니다 그리고 조금더 보충하자면 피비린내 동굴주변 환경 을 오랜만에 경험한 또하나의 자아가 나와서싸우는 장면들이 되시겠구요 ,빙의보다는 이중인격(또하나의 자아 ) 이 더가깝다고 볼수있습니다~~ ㅎ모바일로 힘들게 작성했는데 좋아요 한번씩만 눌러주세요~"", '영웅은 죽지 않아요.', '예전 화에서 도겸의 형의 죽음을 암시한 장면이 있었던 것을 생각했을때 오히려 형이 원귀가 붙어있다가 빙의한것으로 볼수 있을 것 같습니다.(더구나 머리도 똑같이 긴머리) 대화 내용 보면 숙부가 이전부터 저런 배신의 조짐을 보였던 것을 알고 있었지만 도리어 형이 죽음을 당하고 저렇게 원귀가 되어 도겸에 달라 붙었을지도.. 마지막으로 예린이가 귀신과 대화를 할수있다는 점을 생각해본다면 분명 스토리상 이중인격보다는 저 흰 형상의 남자가 형의 원귀라는 쪽으로 이어질것 같아요', '배댓봐ㅋㅋ 한쪽은 이중인격ㅋ 한쪽은 빙의ㅋㅋㅋ 둘중하나는 쪽팔림이 정해져있어ㅋㅋㅋ', ""베댓에 한명은 이중인격, 한명은 빙의라고 본다. 둘중하나는 쪽팔릴거고, 아니면 둘다 쪽팔릴수도 있다? 이렇게 다들 자신의 의견이 틀리면 '쪽팔린다'는 생각을 하니까, 발전이 없는거다. 맞으면 맞는거고, 틀리면 수정하면 되는거지. 뭔 쪽이 팔려. 정답이 아닌 답들은 쪽팔림 정도로 치부하니까, 그냥 답이 나올때까지 기다리면서 다른 사람들을 따라가는거지. 자신의 의견을 내세우는것이 얼마나 중요한데..참.. 그렇게 어른들이 보여주는 '답'을 따라가다보면 언젠간 피본다. 지금의 대한민국처럼...."", '어쩌면 베댓 둘 다 쪽팔릴수도 있어', '우리나라는 자신의 생각을 말했는데 틀리면 쪽팔리다고 하는것좀 버려야돼', '쪽팔릴게 머있냐? 둘다 괜찮은 견해인데. 틀린다고 그게 쪽팔릴 일이냐? 꼰대처럼 잘난척하며 말한게 아니라 있을법한 가능성들을 알려주는건데. 난 오히려 고맙구만 여러가지 생각할 수 있게 해줘서', ""이중인격은 한사람이 앞과 뒤가 다를때 이중인격이라고 쓰고요.만약 또다른 자아가 있다면 그건 '다'중인격이라고 하는겁니다. 이중인격이 2개라서 이중인격이 아니에요. 다른 인격이 있으면 설령 그게 두개라도 다중인격이 되는거죠"", '시계님 댓글이 설명을 잘해놓기는 했는데이중인격이 아니라 인격이 두개인 다중인격입니다.그래서 모프로에서 다중이가 나왔죠 ㅎ이중인격은 숫자2가 아니라 다를 이자를 씁니다.그래서 겉과속이 다른인간 즉 증상이 있는 질환의 개념이 아닌개인의 성격을 표현할때 쓰는 말입니다.의외로 자주 잘못쓰는 표현입니다^^', ""그보다 도겸편 4화에 나왔던 '형님'아님?머리스타일도 비슷한데"", '시험 그만 팔아 이미 점수 안나올거 알고 고수 본거야 임마', '내가 어제찬 축구공이 저 칼처럼 빗나가지만 않았더라면....', '고수 베댓되면 진짜 영광이겠다', '해석하기 나름 개인차가있겠지만베댓에 반론하자면(3)편 중간부분에 안돼 아직나오면안돼 하는부분을보면도겸 옆에 흰색으로 귀체가 보이는데 궁금하군요그리고 오늘 정독한것을보면 제생각엔 빙의가 맞는것같습니다(4)편에 도겸 어릴적 멧돼지격투신에 등장하는도겸이 형님이라부르는 그형님귀신에 빙의된듯한것같네요이중인격에 또다른자아라볼수있겠지만어쩌면 한몸에 둘일수도 ㅎ 작가님마음이겠지만그냥 정주행으로 봤을땐 빙의된것이 자연스러보였네요여튼 싸우자 반론한건아니고 각자 해석하기따라틀릴것같네요 공감하시면 저도 추천~^^♡']"
