참여자수,댓글수,댓글
20732,2654,"'우리형 군대전역후 몇달동안을 봉지라면을 뽀글이로 봉지째 끓인물 부어먹다 그맛이 아니라며 혼자 감성에 젖을때마다 아버지가 음식가지고 장난치지 말라며 좋게 끓여먹으라고 수십번을 이야기 했는데 말 쳐 안듣다가 어느날 술드시고 귀가하신 아버지 눈에 뽀글이 라면젖가락으로 꽂아놓고 배때지 깔고 콧노래 부르고있는 형을 보자 부아가 치밀어 올랐는지 그 봉지 그대로 형 싸대기 날려버림 형 충격받고 집나가버리고 인연끊고 살다가 6개월쯤 지났나 부사관됬다고 강원도 인제 원통으로 면회오라고 연락옴부모님 모시고 가니 우리형 숙소앞 충성클럽에서 뽀글이 봉지째 들고 기다리며 아버지를 보자마자 씨익 웃으며 겁나 맛있게 흡입하더라시간많이흘렀네 지금은 상사달고 행보관하고있음633포병대대 박원호상사 화이팅', '이제부터 발암의 시작이라는 거지수아한테 잘하는 라인들은 이제부터 고통의 시작이다지영이는 절대 전역날 생각하면서 사릴 성격이 아님', '막컷은 어두운 미래란 소리냐?', '라시현 전역하면 참 아쉬울 거 같다.. 너무 매력적인 캐릭터라..', '전역이라구요? 작가님 김가을 참교육 보여주고 전역해야 됩니다', '오늘 다희 시현 역대급으로 귀엽네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ', '라시현 제대시키기전에 오정화진실은 알게하고 보내세요.', '라시현 상상에 나오는 왜군들 얼굴이 민지선 류다희 ㅋㅋㅋㅋㅋㅋㄱㅋㅋ', '그나저나 라시현 전역이면 이제 후임들 좀 들어온다는거임..제발..우지영이 상경다는 소리도 개같지만 주희린같은 후임들어오는것도 개같을거다..', '전역전인데 김가을 안조지냐..?', '길채현, 라시현의 전역 달은 라인전쟁의 서막을 알리는 계기다. 특히 우지영이 상경이 됨으로써 상경됨과 동시에 받데기 직책을 받게 되어 자칫 꾸어3인방들과 지랄전쟁이 시작된다. 계급상 불리하는 정수아에게서는 사실상 무간지옥이다. 이제는 누군가가 나서서 견제해줘야 한다. 류다희(솔직히 모름), 송미남(챙짱 예정?), 권정민(챙 예정?)이 정수아를 강력히 보호해주지 않는 이상 사실상 정수아에게는 무간지옥이다. 어쩌면 오로라의 염병짓에 대해 어쩌면 장지희도 합세한다면 사실상 우지영은 사형선고나 다름없다.', '미래가... 보이질 않습니다...', '우지영이 상경이 되면 미래가 검냐 ㅋㅋㅋㅋ', '근데 우지영 좋아하는 선임 나주리빼고 없지않나?', '찬밥에 밥 말아 먹어는 뭐냐?'"
23557,1908,"'와 류다희 개멋지다 수아 오빠 주자', '시체 찾은 트라우마 + 몸고생 = 휴가몇일이것이 군대다 ㅋㅋㅋㅋㅋ', '정수아가 오빠를 바로 소개시켜주는거 까지는 아니더라도 여지를 조금이라도 남겨놨으면 지금쯤 류다희 빽으로 우지영 같은애들 견제 다 걷어내고 클 수 있는 기회였는데 기회 다 날려먹고 주희린옆에서 짬처리나하고 있네', '주희린 머리로 수아 특박나가게 해주면 갓만화 ㅇㅈ합니다', '효원이가 그래도 수아한테 맘이 있어서 우지영 말에 동요안해서 다행이다', '이번편으로 류다희>>>>라시현임중수가 라시현이였다 이번 시체 찾으면서 일이경들 둔하다고 퍼진다고 오히려 갈구고 수색활동 끝나고 전원 휴식은커녕 짬밥 낮은 대원들은 들어가서 잡일 시켰을 거임 그리고 고참들은 박율 송미남만 챙겼을 거다오히려 류다희가 공과 사 구별 철저히 잘하고 밑에 군번들 잘 챙긴다', '류다희같은 중수 최고네그리고 류다희도 라시현 기수열외시키려는 생각 없고 잘 지내보려고 하는 거 같은데 자꾸만 1소대 무전을 소수가 아닌 후임이 드니깐 한숨 쉬는 듯', '왜 이렇게 류다희 훈훈 보이냐..ㅎ', '내용이없는건아닌데.. 군인들이 그만큼 개고생한다는거 보여주는거같네요 시체보고 토하고 트라우마도 생길텐데 겨우 특박몇일.. 그런데 그마저도 다른사람들은 부러워하고 그리고 버스에서 피곤에 쩔어서 자는모습 안타깝네요', '류다희가 중수로서는 제일 괜찮은데? 민지선 길채현 밸런스 패치', '라시현 권정민이 뻗을정도면 엄청 힘든갑네...', '내용이 없다는 사람이 무슨소리니.. 훈련이 아닌 실제 현장에서는 계급도, 그동안 인간관계도 의미 없이 모두 다같이 고생한다는 것과,훈련에서는 익힐 수 없는 정신적 고통까지 감내해야 하며, 겉보기엔 괜찮은 보상같지만 받는 고통에 비하면 별것 없는 열악하기 짝이 없는 보상.. 군대의 현실을 너무나도 잘 조용하게 보여주지 않니..', '류다희가 제일 고참다운 고참 중수다운 중수다.', '의경이 이런일도 한다는걸 알고가고 좋은거같은데.. 다들 만화에 어떤것들을 기대하시는건지...', '류중수 진짜 안좋아할수가 없다니까?'"
28454,8146,"'아 맞다 쟤 부자지 그것도 오지는 부자', '더 놀라운건 마지막말이 팩트라는거다...', '3주전 : 다음주 미쳤다..2주전 : 다음주 미쳤다 ㅅㅂ...저번주 : 다음주 개미쳤다...이번주 : 존나 미쳤다 다음주 어떻게 기다려...', '와이 미친 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 권력과 힘은 저럴때 쓰는거지 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 시현아 힘내라!!!!!!', '근데 라시현 진짜 쎄다. 오로라 인생 하나쯤은 손가락 하나로 없앨 수 있을 거 같음. 제발 그래줘 시현아', '이번화를 통해 느낄수 있는게 라시현도 동료애는 있음.. 진짜 오정화때는 자기 짬밥이 안돼서 그렇게 대할수 밖에 없었고 아마 오정화 가고 나서 계속 후회했을거임. 그러던 도중에 길채현한테 개기는 후임이 있다? 이젠 맘놓고 조질수 있지 ㅋㅋㅋㅋㅋ 게다가 저렇게 손수 시비까지 털어준다? 키야 이제 오로라 저년 ㅈ되겠네', '미친인간끼리 만났네!', '라시현한테 길채현이 어떤 존재인지 재확인시켜준 화. 이와중에 소림이 기죽지 말라는 지희. 그리고 라시현이 아빠 백으로 오로라 조질수있긴 한데. 소대에 최아랑 있다......', '아랑이 마지막쯤에 근질근질 써있는데 나만 아랑이가 오로라 박살낼것같아..?', '지선이는 나도 무서웠고 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 갓ㅡ민지선', '라시현이 동료애 때문에 오로라한테 저런다고 하는 배댓은 다시 정주행해야할듯 캐릭터 파악을 전혀 못하고 있네... 라시현은 길채현이 말한 중대를 개인이 바꿀 수 있냐 없냐를 보려고 편한데 빠지려는것도 마다하고 일부러 온건데 오로라 뻘짓 때문에 길채현이 중수에서 내려오게 되니 빡친거임 너같은거 때문에 내가 관찰하고 싶었던게 엎어졌다 예를들면 방학 숙제로 개미집 만들어서 관찰하는데 별 그지같은게 개미집을 엎어버린거임 그래서 빡친거 동료애니 동기애니 이딴거 없음 그냥 라시현은 사람울 자기 마음대로 컨트롤하는게 취미임 근데 길채현이 본인생각과 전혀 다른 말을 하니 호기심이 생긴거고 그래서 일이 이렇게 틀어지니 빡돈거임', '진짜 라시현같은 여자만나서 잡혀살아도 행복할듯', '근데 이미 저런 일 있기때문에 기수열외는 분명할거고 라시현 쳐맞으몈 최아랑이 가서 오로라 존나 팰거같은데 그리고 전역해서도 라시현 돈지랄 해서라도 사회에서 암적으로 만들거같은 그런 ......', '와 라시현 진짜 개멋있어!!!', '아 맞다 라시현이 부자였지'"
24259,3249,"'주희린은 아에 갱생이 불가능한 캐릭터로결정했나보다. 나중에 수아가 받데기달면 옆에서자기도 설치다가 아랑이 같은 애들한테하극상이나 당하지않을려나...', '희린아...니 선임 최아랑 장군님이시다...', '주희린 이걸로 이제 교도소 갔으면 좋겠다', '주희린 진짜정신못차린다.. 현실에도 저런애 있으면 진작에 타부대로 뺑뺑이돌다가 마침꿀보직비는 곳에 눌러앉더라.. 우리부대가 관심병사들 돌다돌다 도착하는 종점역이라 잘앎 ㅋㅋ', '육근옥은 지 일은 그래도 똑바로 한다는 묘사가 있었음. 비록 1소대에서 계속 맞고 지내면서 쓰레기질은 오지게 했지만.. 뭘 했어도 주희린 보다는 나음. 육근옥이 이런식으로 재평가 받을 줄이야;', '주희린 지금 수아 패는 거 상상한 거임ㅋ.??? 골때리는년이네', '쟤때매 저기있는 애들 몇번이나 목봉을 들까 벌써부터 궁금해지네', '주희린 쟤보면 허정인은 최소한 상식적이다는게 느껴짐', '주희린 재는 근데 어떻게 방순대 들어간거지ㅋㅋㅋ미스테리네 그것도', '주희린은 이미 정수아 라인을 타기는 글렀습니다. 수아는 주희린을 보모처럼 챙겨주었지만 그녀는 배은망덕하게도 수아를 우습게 보았고 결국은 관계가 금이 가기 시작하였습니다. 더군다나 수아에게 호의적인 앞으로 실세가 될 조미주 앞에서 막말을 퍼부렀으니.... 주희린은 지 무덤을 지가 파는군요.', '기율대 교관 역대급 포스다..... 화면 밖으로 살벌함이 뚫고 나온다 ㄷㄷㄷㄷ', '작가님 주희린 저뇬 저기서 교관한테 두둘겨맞가가 죽는걸로하죠 더는 암걸려서 못보겠어요', '주희린 ㅈㄹ한다. 니가 잘 따르긴 뭘 잘 따라?망상 쩌네', '뜬금없지만 한소이 에피소드 보고싶네요', '나도 저 시대 전경인데 기율대는 안가봐서 모르겠다... 진짜 저렇게 하냐?'"
24994,3689,"'제 본명이 주희린인데 애들이 아무이유없이 저한테 욕하길래 이 웹툰 보기시작했는데 욕할만하네요.', '정수아처럼 저렇게 후임관리 하면 군대생활 망하는거예요.', '아 진짜 이러다 수아보다 현봄이가 에이스될듯;;', '잘했다 수아야 주희린 버려', '류다희가 정수아를 고립시키려고 하는 선택인가..어차피 자기라인 태워줄거 아닌건 확실하고자기쪽 라인이 아닌 송미남이 데리고다니면서 챙겨주지 못하게도 하는구나.. 권정민이야 자의적으로도 딱히 라인 타는 캐릭이 아니니까정확한 꿍꿍이는 더 두고봐야겠지만 권정민한테 구체적 지시를 한걸로봐서 일단은 수아를 고립시키는거 같음..', '야.. 그래도 안 때린건 너무하다', '결국 부메랑처럼 돌아오는구나 에이스에서 훅가는거 순간이지 전설이니 에이스니해도 수아 불안요소가 한두개가아님 여린마음에 후임한테 제대로 못하니 밑에선 치고올라오고 그거 막아보자니 자기도 폐급고참한테 개기고있고 결국엔 이거도저거도 아닌게 되는거니 지금이라도 중심잡았으면...', '저말듣고 반성하면 주희린이 아니지', '주희린은 3소대를 갔어야 돼... 그래야 진정한 참교육이 뭔지 깨닫지. 오로라만 봐도 얼어붙어서 죽어지낼껄?', '아 진짜 뜬금폰데 권정민 너무 잘생김..', '류다희한테 맞은건 끝까지 기억하고 싫어하면서 권정민한테 맞은건 서먹해졌다고 자기가 분위기 풀려고 하네ㅋㅋ', '주희린은 갱생불가.. 그냥 이대로 버려졌으면 좋겠다. 극초반엔 좀 허당이어도 쾌활해서 어찌저찌 적응하는 캐릭터인줄 알았는데 가면갈수록 반성은 커녕 허구언날 남탓에 행복회로, 자기잘못이라는 개념자체가 부재한 구더기 같은 인간으로 밖에 안보인다.', '솔직히 내가 지금시점에서 입대했으면 봄이가 잘한다고 생각하지 않았을까', '우리 여자분들을 위해 마지막 여자애들에 관해 풀어드림. 의경은 순찰 도중에 미성년자로 보이는 사람이 담배를 피는걸 보면 말리는것과 동시에 담배 압수 까지 가능. 그래서 따라 들어가 확인하는거임', '그래 잘했어~~ 수아야. 주희린은 개 암덩이리니 걍 무시해라. 수아야 걍 당분간 권정민과 같이 있어라 권정민처럼 걍 너의 주어진 일에만 열중해라.'"
25585,4270,"'주희린이 고효원 화장실 가서 뺨 때린거 이해가 안되넼ㅋ 지가 이경 주제에 화장실로 불러놓고 뭐라뭐라 하고 한거를 선임들 앞에서 말한 건데 지가 쳐맞았다고 울고 애를 막 때리네ㅋㅋ자업자득인뎈ㅋ그리고 개인적으로 수아가 계속 주희린 편들어주는 거 좀 그렇다ㅏ..그래도 수아 일경 진급 축하해!!', '왠지 지금 뷰티풀 군바리 이경들이 나중에 상경이나 수경 되면 이럴것같다정수아 - 설유라현봄이 - 오덕희최아랑 - 민지선주희린 - 허정인', '2년 9개월 만에 일경 진급..', '수아야 진짜 주희린 좀 그만 챙겨... 답답해 미칠것같아...', '아니 주희린은 지가 잘못해놓고 울고 지가 개념 없는거 생각도 안하네', '너같이 개념없는 년은 처맞아야 해. 그래 주희린 너 말이야', '뜬금없는데 민지선 보고싶다...ㅎㅎ', '아니 수아일경된거 너무축하하고 주희린은 좀 많이 맞아야되고 저 화장실 칸막이안에 고참들있었으면좋겠다', '넌 독자에게 찍혔다 희린아', '수아가 일경 다는 데 연재 시작 시점으로 2년 하고도 9개월이 걸렸네요. 만약 현실에 대입한다면 정말 정신과 시간의 방 그 자체네요.', '웹툰시작한지 2년 9개월만에 진급하네?ㅋㅋㅋㅋㅋ', '드디어 일경이구나 ㅠㅠㅠㅜ꽃길만걷자 수아야', '야 수아야 드디어 일경이구나ㅠㅠㅠㅠㅠㅠ 드디어 이경떼고ㅠㅠㅠㅠ 수고했어ㅠㅠㅠ', '주하린.....진짜 개념을 어따가 팔아먹었는지ㅋㅋ', '주희린이 잘못한 점-면회때 면회시간 안지키고 다른동네 다녀옴-면회때문에 그렇게 쳐맞고 지가 왜 잘못했는지 모름-문소중은 음어라도 외웠지 얜 하려는 노력도 안보임-정수아 말을 쓰레기처럼 들음-정수아가 그동안 챙겨준게 얼만데 은혜도 모름-이번에도 그렇게 쳐맞고 화장실에서 고효원을 불러냄이야 1소대 잘돌아가네'"
25411,4139,"'혐희린 진짜 개념없는짓은 다하네 아주 ㅋㅋㅋㅋ', '아마 이번편이 뷰군에서 라시현이 가장 인간적인 모습을 보여준 화로 기억될 거 같다.(설유라 한정이지만)설유라도 오정화의 군 생활을 힘들게 한 오점을 남겼지만 그래도 저렇게 많은 후임들이 웃으며 마중 나와준 걸 보면 대부분의 후임들에게 좋은 고참이었다는 의미이다.자기 잘못이지만 마음고생 한 만큼 사회에 나가서는 행복하게 지냈으면 좋겠다.결국 오정화에 얽힌 비하인드 스토리는 설유라가 알지 못하고 전역했지만, 가을이와 유예리가 계속 등장하는 걸 보면 라시현이 전역하기 전 한 번 제대로 터질 거 같은 느낌이 든다.개인적으로 작가님이 한 번 시원하게 터뜨려줘서 가을이가 죗값 치르는 걸 보고 싶기도 하고.........', '주희린 개나댄다 진짜 어우 짜증나 ;;', '주희린이였나 쟤 진짜 ㄹㅇ 현봄이보다 더 발암인 듯...', '아니 설유라는 도데체 몇살때 입대했길래 언니라고 부르는사람이 한명도 없냐', '솔직히 류다희한테 묻혀가는 마리아랑 임향희는 열외시켜주고 싶지않다 ㅋㅋㅋ', '저런 폐급은 위나 아래나 동기에게나 평생 해롭습니다.', '희린아 제발 너나 잘해', '표정관리 때문에 지적을 그렇게나 받았는데류다희 표정관리 너무 못하는듯ㅠㅠ', '주희린 왜저래....지는 음어못외우면서', '희린아 너부터잘해....', '희린아 제발 닥치고 있자. 니가 ㅈ될 수도 있어', '희린아 너부터 잘해', '아유 쟤가 왜저럴까앙~', '에휴...'"
27755,11592,"'역시 모전여전...', '엄마야 언니야ㄷㄷ', '와 유전이구나 역시', '아니 이거 작붕아님? 엄마 나이 최소 40넘을텐데 저렇게 젊다고?', '유전의 힘이 이렇게 무섭습니다 여러분.', '수아엄마도 이뻐', '앗~ 여러분이 마지막컷보고 무슨생각하셨는지 다 알아요ㅎㅎ(찡긋)', '큰것도 유전이네요 물론 키를 말하는겁니다', '아니 언니아니야?ㅋㅋㅋㅋㅋㅋㅋ개이쁘다', '엄마가 아니라 언니아님?', '어머님이너무 젊으신데..? 20대아님?ㅋㅋ', '어머니..? 언니 아니구?', '수아 유전은 엄마였어', '수아 어머님...사..사...그냥 좋아합니다', '엄마 아니라 언니 아냐..?'"
27383,4597,"'66화 면회 2편류다희 왈 ""중기구를 벗어나다가 걸리면 진심 소대깨쓰니깐 알고들 있고""아 들린다 주희린 군생활 꼬이는 소리가~', '의무경찰 1064기 어제, 4월8일부로 전역했습니다. 입대전에 뷰티풀군바리를 보게되어 살짝 겁먹기도 했지만 큰 사고없이 저도 무사히 전역하네요. 군생활하면서 정말 재미있게 봤습니다 작가님 감사드려요. 저 입대하기전에 수아가 자대배치까지 받았는데 아직 이경이네요. 수아는 언제쯤 전역할런지ㅋㅋㅋㅋㅋㅋㅋ 마지막으로 전국의 모든 1064기 동기들 그동안 고생많았고 전역축하드려요!!!', '오늘의 key포인트 : 전입오자마자 비상연락망도 없이 위수지역 이탈 점프 뛰는 주희린 & 행정반에서 눈 뜨고 주무시는 간부 양반', '중기구.......벗어나면 깨ㅅ쓰 인데.........암이다', '그래서 권정민이 누군데!!!', '저거 저러다 늦어서 ㅈ 된다', '현봄이 트라우마 생겨서 화장실 어쩌고 하면서 신병 맞을때 떠는건 왜 언급이 없죠.....', '중기구 벗어나지 말라고 했을텐데 ...', '현종이 만나려다 현실마감한다..', '늦겠지. . .끄덕', '얘휴.희린이는 꼬였습니다.', '정지라는 글을 보고 돌아가야한다.. 마지막 기회야...', '캬 내일 입대합니다', '내가 니 걱정되서 일찍 들어왔다;;', '아니 왜 저 X의 아부지에 대한 언급은 아무도 없지군대 간 딸 보고싶어서 가서 고기까지 사줬는데 딸이란 년은 딴 지역 있는 남자친구 만나겠답시고 구라치고 튀고;; 저걸 딸이랍시고 키웠을 저 아버지가 제일 불쌍한데'"
29544,4975,"'라시현ㅋㅋ 1소대에서 처리해야될걸 2소대 쳐맞고오라네 ㅋㅋㅋㅋ사실 라시현은 타종족이 아니었을까?', '아니 자기 소대원을 타부대가서 당하게 내버려 둔다고??? 수인 맞음????????', '수아야 이제 다희한테 오빠 좀 소개시켜주지?', '라시현 나쁜거다.. 수인이란 사람이 지 소대 애 다른소대 가서 쳐맞고 오라는거 잘하는거냐? 그리고 병풍 열외기수라도 1소대 수인중 하나인데 그걸 타소대가 건드려 그건 자존심 건드린건데;; 그걸 가만히 있어?', '김가을 그따구로살지마라진짜ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ니가잘못한일이잖아ㅠㅠㅠㅠ', '라시현 지금 수아 간볼라고 그러는듯 수아가 여기서 도와달라하면 도와는 주는데 라시현라인에서 아웃이고, 가서 쳐맞고오면 이제 아예 라시현라인으로 잡아서 챙겨줄듯', '라시현은착한거야 나븐거야?', '?이건 라시현이 아니라 가을이라는 년이 잘못한 것 같은데? 대놓고 후임이라는게 지 고참한테 그러면 안 되는 거잖아ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ', '허정인.. 한소이가 깝치지 말라고 했잖아', '군 시절 타소대에게 잘못해서 사과하러 갔는데, 그걸 소대 선임이 빼와서 그러지 말라고 충고하더라. 그리고 분대장끼리 타협해서 봐달라고 화해하고 중재해주고 그랬는데, 라시현 쟤는 오히려 소대로 보내는 건 오히려 무책임해 보이네. 완전 아무것도 모르는 이경에게 책임을 떠맡기고 말이야...', '수아 다희한테 혼나는 와중에 뒤에서 혼자 쪼개는 우지영도 소름;', '이렇게 착한애를 괴롭힌거였어?? 라시현이 잘못했네..', '라시현 무섭다 진짜..', '새해복 많이받으세요~^^', '소대원을 타소대애들한테 쳐맞게 두는게 수인이 할짓인가 아무리 애가 미친짓을 했어도 지 소대 애를 저렇게는 안한다 글고 수인동기가 타소대애들한테 욕먹고 다니는데 라시현 자존심도 없나? 실제 군대에선 저렇게 안합니다 아무리 선임이 OOO라도 저런 상황에선 자기 후임은 일단 챙기고봅니다 그리고 생활관에서 ㅈㄴ갈구는거죠'"
30079,4877,"'라시현이 한말""멍청한 최아랑..""☞뜻: 육근옥 좀 오래 입원시켰어 야지..', '왠지 라시현이 겁나 쎄고 도도하게 반항하고 육그녹 무안주며 일단락 될것같다. 육근옥은 문제가 뭐냐면, 지가 잘못했는지조차 모름. 뇌내망상급으로 지난 소대생활을 미화하고 있기 때문에 이런 애들은 지난 2년간의 군생활에서 자신이 쓰레기였다는걸 확실히 알아야 된다. 엎어치기같은 물리적 데미지 말고 평생 기억에 남을 정신적 데미지 입고 전역했으면 좋겠음.', '배댓 어쩌라고요.. 얼굴책에다 인증하고올리세요 근거도없는 댓글에 괜히 좋아요 다시지마시고', '맞으셨다는건 참 유감이고 안타깝긴한데요 여긴 웹툰에 대한 댓글쓰는 곳이지 따봉받으려고 글쓰는 곳이 아닙니다 페북으로 가시던 뭐던 간에 여기에 감성팔이만큼은 피해주셨으면 합니다 너무 베뎃 욕심 내시진 마세요~', '이로써 육근옥 말년 조지겠네요. 민지선이 폭력을 제지하고 운동만 하는 이유는 이제 말년이라 중수도 넘겨준 상황에서, 자기가 개입한다는 것은 고참의 지도가 아닌 걍 되도않는 참견질이기 때문입니다. 가득이나 전역까지 얼마 남지도 않은 개말년이면 더더욱 그렇죠. 이 일로 육근옥은 중수소수들에게 개무시를 당할거고, 민지선 또한 근옥이의 폭력을 막고 보인 태도에서 그렇듯 육근옥을 도와주긴 커녕 그럴 줄 알았다며 방치해둘 가능성이 큰 걸로 보입니다.', '수아가 일경으로 진급한게 아니라 일경인 한소이가 이경들 px 데리고 가준거임. 원래 권한 없는 계급이 있는 계급 따라가는건 허용됨. 물론 그래도 보통은 안데리고 갈텐데 저건 한소이가 진짜 착하다는걸 보여주는거', '첫번째 베댓이 광화문에서 시위하다가 반대파 노인에게 맞아 머리 찢어졌다고 말함 그후 두,세번째 베댓이 비난', '솔직히 여기서 제일 문제 안일으키고 똘똘하고 성격 좋은애는 송미남아니냐', '맞아 근혜야 순실아 빨리엎어', '여기서 중요한것은 육근옥은 그냥 1소대에서 짬만 쳐먹은 수경 나부래기 라는것이고 길채현은 중대를 담당하는 중수 입니다. 그냥 1소대에서 짬만 쳐먹던 수경이 중수를 뭉둥이로 후려칠려는 것이죠 육근옥은 아무래도 짬을 뒤로 쳐먹고 생활한듯 하네요', '지선이 오늘따라 매력 장난아니다', '한소이 인성 갑인듯ㅜㅜ 후임들은 앉혀놓고 자기가 서있어', ""육근옥 생각하는거 보면 자기 영웅심리에 이미 빠져있음. 지금까지 못되게 굴고 했던건 전혀 생각도 안하고 심지어 전편에서는 왜곡된 기억까지 나옴. 게다가 자기가 '악역'을 맡는답시고 이짓거리 하는데 지금까지 했던건 '악역'이 아니라고 생각하나봄."", '근데 이 웹툰에서 어떻게 될지 추리한 글들은 대부분 맞지도 않더라...그만큼 군대생활이란게 참 예측하기 힘든듯...', '저러면 안되는데 육근옥... 말년되면 힘 없어요 나갈사람이라는것을 알기때문에 상식밖의 똥군기잡으면 밑에서 먹어버립니다 말년때는 그냥 죽은듯이 지내는게 제일 좋아요'"
35234,11284,"'그동안 뷰리풀군바리를 사랑해주셔서 감사합니다 다음화부터 최강전설 최아랑이 연재됩니다 독자분들의 많은사랑을 부탁드립니다', '...네.', '아랑잌ㅋㅋㅋㅋㅋ포스봨ㅋㅋ', '야 도망쳐', '다희왤케좋냐..♡', '군인들봐 최아랑인거보고 안심할듯', '그림체가 귀엽다고 그냥 장난처럼 넘어갈수도 있는데 라시현 입장에선 지금 민지선 행동 진짜 같잖고 짜증날듯... 배구선수한테 뺨맞을수도 있는 상황이었는데....', '라시현 뭔데 귀여워 ㅋㅋㅋ 부들부들ㅋㅋㅋㅋ', '최아랑님!!깨부셔욧!', 'ㅋㅋㅋㅋㅋㅋ다 때려부수면 되녴ㅋㅋㅋㅋㅋ', '저런 자살행위도 있군아..', '저뚱땡이 이제 죽는건가', '이사람들은웹툰을무슨속도로보는거지..', '업안떳는데들어왔네기분좋다', '제발'"
31448,6682,"'외중에 난 현봄이 저렇게 된 거 쌤통임', '라시현이 됐으면 좋겠다.. 오로라가 깽판치는거 보기싫음;;', '길채현:싫어라시현:왜?길채현:궁금해?라시현:응길채현:결제해', '근데 수아한테 설명해주는애 갈수록 호감이다ㅎㅎ..착해 완전', '길채현 : 싫어라시현 : 유감', '암봄이 짜지고 있으니깐 좋네', '근데 민지선은 류다희를 좋아하는데 류다희가 수인이 되려면 오히려 라시현을뽑아야 더 좋은거아닌가', '위에서 길채현이 중수가 될 경우 오로라에 의해서 3소대가 제일 위험해진다고 하였습니다. 라시현도 그걸 모를리는 없을테고, 아마도 길채현을 설득하기 위한 비장의 카드로 이것을 언급하고 강조하지 않을까 싶네요...길채현이 인성상 자신의 소대가 그렇게 위험하게 되는것은 맘이 안놓일테니 말이죠...', '이걸 알아야함.저 사단의 시작은 현봄이가 만든거지만, 저렇게 수습한건 수아라는거. 맞후임 최이랑때도 그렇고 수아 나중에 확실히 중수맡음. 물론 여태까지 중수들과는 애들 휘어잡으면서 폭력없이 잘 이끌어나가는 중수가 될꺼임.', '솔까말 말하겠음. 기동대 같은 경우 카리스마 있는 고참이 좀더 좋음. 하는 업무가 시위와 관련된 것들이 많아서 리더가 지시 내릴때 좋음. 희한하게 한쿡애들 종특인지 모르겠는데 좋게 말하면 안들음. 내가 겪어봐서 아는데 부드럽게 상황 이해하게 말하고 긴장 하라고 하면 쌩깜. 욕하고 때리면 행동 달라짐. 뭐지?? 얘네는 사람이 아닌가? 말을 하면 안듣고 욕을 하고 때려야 말을 들으니.... 얘네는 짐승인가? 아는 정체성 혼란이 막 막막 생김. 방범순찰대(주인공 부대)는 내가 안겪아봐서 모름. 내 생각엔 기동대라면 무조건 라시현임. 쇠파이프 나오고 벽돌에 화염병 날아오는데 그 상황에서 부드러움 찾다간 애들 병원으로 직행이죠. 심하면 병풍뒤에서 향냄새 맡는거고. 미리 애들에게 긴장하라고 하긴 하지만요.', '아이고 의미없다...제대하면 다 필요없는 것을...', '막 베댓 / 이게바로 우리나라 군대의 특징이지. 건강한 20대 남자 하기 싫다는거 억지로 모아노니까 이런놈도 있고 저런놈도 있기에 단합될 수가 없는거 종특예기하면서 외국이랑 비교하는데 군기바짝들고 업무능력 우수한 외국 애들은 대부분 군인을 직업으로삼는 모병제지모병제라는 점에서 멘탈 피지컬 등 자격이 안되는 애들은 몇 차례 걸쳐서 걸러진거야 이게 다른점이지. 분단국가라서 어쩔 수 없는 상황인건 맞는데 국가에서 공짜인력 쓰는걸 감사하게 여겨야 하는데 주객이 전도되서 당연한줄 안다는거야. 남이랑 비교하기전에 기준점부터 생각해라', '수아한테 불똥 엄청 튄 것 같지 않아서 다행이다.... 그리고 송미남 상경 좋아ㅋㅋㅋㅋㅋㅋ 송미남 상경 맞나...?', '설유라는 초창기 카리스마는 어디가고 왜케 빌빌대는 캐릭이 되버린걸까...', '모병제에 환상을 가지는 양반이 있네. 내가 카투사 출신이라 미군이랑 같이 생활해서 아는데 모병제가 무슨 엘리트 걸러져서 오는줄 아는 모양인데 실제는 사회에서 취직못해서 굴러들어오는 무식한 놈들에 사고쳐서 감옥대신 군대오는 놈들까지 있어. 물론 NCO(하사관급)까지 진급하려면 각종 시험이랑 자격증 따야하니 거기서는 걸러지지만 일반 사병들은 꼴통들 많고 교육수준도 낮아서 짜증나는 애들 많음. 다만 폭력에 의존하는 우리와 달리 걔네는 능력에 따른 진급이란 족쇄가 있어 통제가 되는 것일뿐. 이마저도 진급 포기하고 개판치는 똘아이들에겐 안통하지만... 우리도 능력에 따른 조기진급 제도 일부 도입하면 밑에 애들 함부로 못갈구게 됨. 뭐 이거 악용할 고위층 자제들도 생겨나겠지만...'"
